,plant_code,plant_name,material_number,material_name,uom,date,forecast_quantity,distribution_channel,uid,uuid,run_date,script_runtime
0,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-24,1383.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
1,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-25,1358.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
2,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-26,1437.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
3,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-27,1360.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
4,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-28,1396.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
5,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-29,1380.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
6,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-11-30,1304.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
7,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-01,1358.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.4827227075894674
