,plant_code,plant_name,material_number,material_name,uom,date,forecast_quantity,distribution_channel,uid,uuid,run_date,script_runtime
0,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-02,1632.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
1,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-03,1574.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
2,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-04,1585.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
3,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-05,1295.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
4,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-06,1709.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
5,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-07,1574.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
6,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-08,1588.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
7,1056,Pondicherry,WC0000000000270030,tomato country economy,KG,2022-12-09,1588.0,50,1056_WC0000000000270030,1056_WC0000000000270030_50,2022-12-08,0.47721636295318604
